key,bugnr,fields.created,
XD-1757,1,2014-05-23T11:33:54.000+0000,
XD-1754,1,2014-05-23T10:27:47.000+0000,
XD-1750,1,2014-05-22T16:28:32.000+0000,
XD-1743,1,2014-05-21T12:53:12.000+0000,
XD-1739,1,2014-05-20T09:27:56.000+0000,
XD-1735,1,2014-05-19T19:01:14.000+0000,
XD-1730,1,2014-05-19T01:00:59.000+0000,
XD-1719,1,2014-05-15T17:47:25.000+0000,
XD-1709,1,2014-05-14T12:22:08.000+0000,
XD-1708,1,2014-05-14T10:50:59.000+0000,
XD-1707,1,2014-05-14T07:55:46.000+0000,
XD-1701,1,2014-05-14T04:49:33.000+0000,
XD-1683,1,2014-05-09T14:51:28.000+0000,
XD-1675,1,2014-05-07T14:40:19.000+0000,
XD-1674,1,2014-05-07T13:06:20.000+0000,
XD-1670,1,2014-05-05T12:15:13.000+0000,
XD-1656,1,2014-04-30T11:54:56.000+0000,
XD-1649,1,2014-04-29T11:47:32.000+0000,
XD-1644,1,2014-04-28T19:26:57.000+0000,
XD-1641,1,2014-04-25T17:16:58.000+0000,
XD-1635,1,2014-04-25T10:59:52.000+0000,
XD-1614,1,2014-04-23T10:55:40.000+0000,
XD-1613,1,2014-04-23T09:47:57.000+0000,
XD-1604,1,2014-04-22T07:18:31.000+0000,
XD-1603,1,2014-04-22T07:02:39.000+0000,
XD-1588,1,2014-04-17T08:09:16.000+0000,
XD-1586,1,2014-04-16T13:01:08.000+0000,
XD-1585,1,2014-04-16T11:51:09.000+0000,
XD-1582,1,2014-04-15T15:00:39.000+0000,
XD-1581,1,2014-04-15T12:44:01.000+0000,
XD-1580,1,2014-04-15T09:48:21.000+0000,
XD-1577,1,2014-04-15T00:44:34.000+0000,
XD-1571,1,2014-04-14T09:37:21.000+0000,
XD-1564,1,2014-04-12T07:39:57.000+0000,
XD-1562,1,2014-04-12T06:52:36.000+0000,
XD-1560,1,2014-04-11T16:28:16.000+0000,
XD-1557,1,2014-04-11T15:13:16.000+0000,
XD-1556,1,2014-04-11T13:14:10.000+0000,
XD-1554,1,2014-04-11T12:11:34.000+0000,
XD-1553,1,2014-04-11T11:56:48.000+0000,
XD-1547,1,2014-04-11T07:41:53.000+0000,
XD-1546,1,2014-04-11T07:31:10.000+0000,
