key,bugnr,fields.created,
MULE-7302,1,2014-02-07T11:59:58.000-0600,
MULE-7301,1,2014-02-07T10:15:14.000-0600,
MULE-7300,1,2014-02-07T09:54:17.000-0600,
MULE-7297,1,2014-02-06T14:48:12.000-0600,
MULE-7296,1,2014-02-06T10:25:54.000-0600,
MULE-7294,1,2014-02-06T09:23:24.000-0600,
MULE-7293,1,2014-02-06T08:41:11.000-0600,
MULE-7292,1,2014-02-06T08:07:11.000-0600,
MULE-7291,1,2014-02-06T08:07:07.000-0600,
MULE-7289,1,2014-02-06T07:44:11.000-0600,
MULE-7286,1,2014-02-05T15:33:48.000-0600,
MULE-7285,1,2014-02-05T15:19:32.000-0600,
MULE-7280,1,2014-02-05T07:10:12.000-0600,
MULE-7273,1,2014-02-03T12:21:39.000-0600,
MULE-7270,1,2014-01-31T12:33:45.000-0600,
MULE-7264,1,2014-01-29T14:22:50.000-0600,
MULE-7263,1,2014-01-29T13:42:32.000-0600,
MULE-7259,1,2014-01-28T14:07:31.000-0600,
MULE-7258,1,2014-01-28T11:27:50.000-0600,
MULE-7256,1,2014-01-28T08:29:48.000-0600,
MULE-7239,1,2014-01-15T09:33:56.000-0600,
MULE-7230,1,2014-01-13T09:15:40.000-0600,
MULE-7228,1,2014-01-09T11:57:48.000-0600,
MULE-7210,1,2014-01-03T16:58:57.000-0600,
MULE-7204,1,2014-01-02T10:51:10.000-0600,
MULE-7198,1,2013-12-23T11:25:01.000-0600,
MULE-7194,1,2013-12-19T11:48:27.000-0600,
MULE-7165,1,2013-12-04T13:03:06.000-0600,
MULE-7156,1,2013-11-29T14:01:40.000-0600,
MULE-7137,1,2013-11-20T12:43:39.000-0600,
MULE-7123,1,2013-11-15T07:15:03.000-0600,
MULE-7121,1,2013-11-13T09:21:01.000-0600,
MULE-7119,1,2013-11-12T15:29:54.000-0600,
MULE-7093,1,2013-10-31T13:45:19.000-0500,
MULE-7091,1,2013-10-30T16:18:28.000-0500,
MULE-7062,1,2013-10-17T09:15:49.000-0500,
MULE-7043,1,2013-10-02T09:00:49.000-0500,
MULE-7029,1,2013-09-20T14:35:09.000-0500,
MULE-7027,1,2013-09-19T09:00:55.000-0500,
MULE-7012,1,2013-09-10T08:58:37.000-0500,
MULE-7005,1,2013-09-05T11:07:22.000-0500,
MULE-6998,1,2013-09-01T15:23:32.000-0500,
MULE-6986,1,2013-08-23T00:12:25.000-0500,
MULE-6980,1,2013-08-12T08:21:08.000-0500,
MULE-6965,1,2013-07-23T09:47:18.000-0500,
MULE-6959,1,2013-07-18T16:27:51.000-0500,
MULE-6920,1,2013-07-04T12:33:14.000-0500,
MULE-6903,1,2013-06-27T12:05:37.000-0500,
MULE-6889,1,2013-06-19T15:56:49.000-0500,
MULE-6864,1,2013-05-31T11:19:39.000-0500,
MULE-6858,1,2013-05-29T10:48:35.000-0500,
MULE-6849,1,2013-05-23T08:55:50.000-0500,
MULE-6831,1,2013-05-08T14:58:40.000-0500,
MULE-6829,1,2013-05-08T14:39:44.000-0500,
MULE-6800,1,2013-04-22T14:23:24.000-0500,
MULE-6795,1,2013-04-15T01:48:45.000-0500,
MULE-6789,1,2013-04-10T16:13:25.000-0500,
MULE-6765,1,2013-03-27T14:58:17.000-0500,
MULE-6760,1,2013-03-27T07:26:13.000-0500,
MULE-6759,1,2013-03-27T06:43:24.000-0500,
MULE-6749,1,2013-03-19T19:07:20.000-0500,
MULE-6745,1,2013-03-19T14:47:01.000-0500,
MULE-6732,1,2013-03-13T09:32:52.000-0500,
MULE-6723,1,2013-03-11T10:08:35.000-0500,
MULE-6718,1,2013-03-07T15:05:17.000-0600,
MULE-6699,1,2013-02-27T08:34:55.000-0600,
MULE-6566,1,2012-12-19T10:28:45.000-0600,
MULE-6557,1,2012-12-05T15:05:22.000-0600,
MULE-6508,1,2012-10-30T11:48:20.000-0500,
MULE-6501,1,2012-10-26T16:45:41.000-0500,
MULE-6471,1,2012-10-04T08:39:45.000-0500,
MULE-6468,1,2012-10-03T16:12:19.000-0500,
MULE-6441,1,2012-09-17T01:09:34.000-0500,
MULE-6417,1,2012-08-24T17:56:25.000-0500,
MULE-6367,1,2012-07-27T15:54:48.000-0500,
MULE-6355,1,2012-07-24T17:50:10.000-0500,
MULE-6298,1,2012-06-15T15:13:36.000-0500,
MULE-5382,1,2011-01-31T16:18:29.000-0600,
