key,delay_nr,fields.resolutiondate,
TISTUD-2632,1,2012-11-07 22:18:53+00:00,
TISTUD-2630,1,2012-11-08 17:53:01+00:00,
TISTUD-2629,1,2012-11-07 21:11:33+00:00,
TISTUD-2622,1,2012-10-23 15:40:30+00:00,
TISTUD-2621,1,2012-10-30 11:20:09+00:00,
TISTUD-2616,1,2012-11-07 21:33:31+00:00,
TISTUD-2615,1,2012-10-25 01:08:48+00:00,
TISTUD-2614,1,2012-11-07 22:15:31+00:00,
TISTUD-2607,1,2012-10-27 21:46:15+00:00,
TISTUD-2606,1,2012-10-23 13:55:33+00:00,
TISTUD-2605,1,2012-10-29 20:37:47+00:00,
TISTUD-2604,1,2012-10-22 01:23:28+00:00,
TISTUD-2602,1,2013-06-19 22:45:25+00:00,
TISTUD-2600,1,2012-11-01 04:44:43+00:00,
TISTUD-2599,1,2012-11-07 21:35:27+00:00,
TISTUD-2594,1,2012-11-29 01:14:50+00:00,
TISTUD-2593,1,2012-11-07 21:57:45+00:00,
TISTUD-2592,1,2012-11-07 22:11:29+00:00,
TISTUD-2582,1,2012-10-29 16:49:55+00:00,
TISTUD-2578,1,2012-11-07 21:26:59+00:00,
TISTUD-2575,1,2012-11-07 22:51:13+00:00,
TISTUD-2569,1,2012-10-29 20:45:40+00:00,
TISTUD-2565,1,2012-10-29 21:01:51+00:00,
TISTUD-2562,1,2012-10-26 20:13:11+00:00,
TISTUD-2561,1,2012-11-07 21:39:34+00:00,
TISTUD-2559,1,2012-11-07 21:54:50+00:00,
TISTUD-2549,1,2013-06-19 22:45:30+00:00,
TISTUD-2546,1,2013-01-18 13:14:36+00:00,
TISTUD-2541,1,2013-06-19 22:07:11+00:00,
TISTUD-2527,1,2013-06-19 22:45:35+00:00,
TISTUD-2568,1,2013-06-19 22:45:46+00:00,
TISTUD-2524,1,2013-06-19 22:45:40+00:00,
TISTUD-2522,1,2013-06-19 22:45:52+00:00,
TISTUD-2518,1,2013-06-19 22:45:57+00:00,
TISTUD-2512,1,2013-05-01 19:37:43+00:00,
TISTUD-2487,1,2013-06-19 22:46:04+00:00,
TISTUD-2475,1,2013-06-19 22:46:19+00:00,
TISTUD-2467,1,2012-10-11 19:10:28+00:00,
TISTUD-2465,1,2013-06-19 22:46:25+00:00,
TISTUD-2460,1,2013-06-19 22:46:31+00:00,
TISTUD-2454,1,2012-11-07 22:12:48+00:00,
TISTUD-2441,1,2013-06-19 22:43:02+00:00,
TISTUD-2438,1,2012-11-08 23:21:01+00:00,
TISTUD-2426,1,2013-06-19 22:46:36+00:00,
TISTUD-2425,1,2012-10-09 01:13:44+00:00,
TISTUD-2424,1,2012-10-09 01:27:33+00:00,
TISTUD-2421,1,2012-10-08 22:39:31+00:00,
TISTUD-2409,1,2013-06-19 22:46:41+00:00,
TISTUD-2408,1,2012-10-07 20:14:02+00:00,
TISTUD-2405,1,2012-10-08 23:53:24+00:00,
TISTUD-2402,1,2012-10-08 03:10:24+00:00,
TISTUD-2400,1,2012-10-08 02:59:03+00:00,
TISTUD-2396,1,2012-10-04 23:43:10+00:00,
TISTUD-2388,1,2013-06-19 22:07:15+00:00,
TISTUD-2383,1,2012-10-08 23:42:40+00:00,
TISTUD-2382,1,2012-10-06 01:15:04+00:00,
TISTUD-2380,1,2012-10-03 00:36:05+00:00,
TISTUD-2377,1,2013-06-19 22:07:20+00:00,
TISTUD-2370,1,2013-06-19 22:07:25+00:00,
TISTUD-2365,1,2012-10-04 23:42:04+00:00,
TISTUD-2364,1,2012-10-05 18:43:13+00:00,
TISTUD-2344,1,2012-09-29 01:51:54+00:00,
TISTUD-2333,1,2012-10-01 16:46:47+00:00,
TISTUD-2331,1,2012-10-03 17:55:20+00:00,
TISTUD-2326,1,2012-12-11 00:22:41+00:00,
TISTUD-2325,1,2012-09-26 05:04:28+00:00,
TISTUD-2321,1,2012-10-02 23:53:30+00:00,
TISTUD-2318,1,2012-09-27 18:12:17+00:00,
TISTUD-2316,1,2012-10-03 17:54:44+00:00,
TISTUD-2301,1,2012-10-03 17:56:15+00:00,
TISTUD-2298,1,2012-09-28 23:50:55+00:00,
TISTUD-2295,1,2012-10-09 00:07:06+00:00,
TISTUD-2292,1,2012-10-03 23:26:01+00:00,
TISTUD-2291,1,2013-06-19 22:46:50+00:00,
TISTUD-2289,1,2012-11-21 01:48:12+00:00,
TISTUD-2276,1,2012-10-03 22:12:35+00:00,
TISTUD-2275,1,2013-03-26 17:15:56+00:00,
TISTUD-2264,1,2012-09-26 20:24:22+00:00,
TISTUD-2251,1,2012-11-29 16:25:23+00:00,
TISTUD-2244,1,2012-09-26 23:38:10+00:00,
TISTUD-2225,1,2012-10-05 16:43:14+00:00,
TISTUD-2216,1,2012-10-30 23:46:13+00:00,
TISTUD-2214,1,2012-11-07 21:22:47+00:00,
TISTUD-2201,1,2012-09-28 21:44:40+00:00,
TISTUD-2200,1,2012-10-18 00:40:50+00:00,
TISTUD-2166,1,2012-11-21 21:58:04+00:00,
TISTUD-2165,1,2012-11-21 22:30:19+00:00,
