key,bugnr,fields.created,
NEXUS-8004,1,2015-01-23T21:27:19.000+0000,
NEXUS-8001,1,2015-01-23T16:27:35.000+0000,
NEXUS-8000,1,2015-01-23T16:13:36.000+0000,
NEXUS-7981,1,2015-01-21T21:37:22.000+0000,
NEXUS-7980,1,2015-01-21T18:14:37.000+0000,
NEXUS-7979,1,2015-01-21T17:46:00.000+0000,
NEXUS-7978,1,2015-01-21T17:43:01.000+0000,
NEXUS-7977,1,2015-01-21T16:31:04.000+0000,
NEXUS-7975,1,2015-01-21T15:32:02.000+0000,
NEXUS-7965,1,2015-01-20T15:09:47.000+0000,
NEXUS-7962,1,2015-01-20T01:19:27.000+0000,
NEXUS-7960,1,2015-01-19T23:00:03.000+0000,
NEXUS-7959,1,2015-01-19T22:48:54.000+0000,
NEXUS-7956,1,2015-01-19T21:51:09.000+0000,
NEXUS-7954,1,2015-01-19T19:58:24.000+0000,
NEXUS-7939,1,2015-01-15T22:25:32.000+0000,
NEXUS-7935,1,2015-01-15T18:57:47.000+0000,
NEXUS-7934,1,2015-01-15T18:37:39.000+0000,
NEXUS-7929,1,2015-01-15T09:56:36.000+0000,
NEXUS-7903,1,2015-01-12T04:06:22.000+0000,
NEXUS-7896,1,2015-01-09T15:14:50.000+0000,
NEXUS-7895,1,2015-01-08T23:07:03.000+0000,
NEXUS-7891,1,2015-01-08T18:32:07.000+0000,
NEXUS-7889,1,2015-01-08T15:09:20.000+0000,
NEXUS-7883,1,2015-01-06T22:08:44.000+0000,
NEXUS-7882,1,2015-01-06T19:14:09.000+0000,
NEXUS-7874,1,2015-01-05T22:48:00.000+0000,
NEXUS-7873,1,2015-01-05T20:42:59.000+0000,
NEXUS-7860,1,2014-12-30T17:43:09.000+0000,
NEXUS-7856,1,2014-12-25T00:53:23.000+0000,
NEXUS-7854,1,2014-12-24T19:35:14.000+0000,
NEXUS-7834,1,2014-12-17T21:36:00.000+0000,
NEXUS-7819,1,2014-12-15T19:53:08.000+0000,
NEXUS-7817,1,2014-12-15T17:55:06.000+0000,
NEXUS-7808,1,2014-12-12T02:09:50.000+0000,
NEXUS-7779,1,2014-12-01T21:26:40.000+0000,
NEXUS-7774,1,2014-11-28T15:12:24.000+0000,
NEXUS-7767,1,2014-11-27T21:40:01.000+0000,
NEXUS-7732,1,2014-11-14T21:51:13.000+0000,
NEXUS-7731,1,2014-11-14T21:25:00.000+0000,
NEXUS-7699,1,2014-11-12T21:39:59.000+0000,
NEXUS-7696,1,2014-11-12T16:19:14.000+0000,
NEXUS-7693,1,2014-11-12T15:42:16.000+0000,
NEXUS-7653,1,2014-11-04T14:30:26.000+0000,
NEXUS-7652,1,2014-11-03T18:33:40.000+0000,
NEXUS-7646,1,2014-10-29T18:26:20.000+0000,
NEXUS-7627,1,2014-10-28T15:53:51.000+0000,
NEXUS-7614,1,2014-10-23T00:55:11.000+0000,
NEXUS-7609,1,2014-10-22T21:30:05.000+0000,
NEXUS-7603,1,2014-10-22T12:46:32.000+0000,
NEXUS-7586,1,2014-10-14T11:25:57.000+0000,
NEXUS-7561,1,2014-10-08T13:11:53.000+0000,
NEXUS-7486,1,2014-10-07T17:51:34.000+0000,
NEXUS-7073,1,2014-07-09T13:55:04.000+0000,
NEXUS-6900,1,2014-09-30T18:19:20.000+0000,
NEXUS-6899,1,2014-09-30T16:24:34.000+0000,
NEXUS-6898,1,2014-09-30T09:47:00.000+0000,
NEXUS-6887,1,2014-09-24T22:17:49.000+0000,
NEXUS-6881,1,2014-09-22T19:53:52.000+0000,
NEXUS-6874,1,2014-09-19T17:29:43.000+0000,
NEXUS-6873,1,2014-09-19T17:07:10.000+0000,
NEXUS-6872,1,2014-09-19T17:03:37.000+0000,
NEXUS-6865,1,2014-09-18T18:10:25.000+0000,
NEXUS-6858,1,2014-09-16T19:28:10.000+0000,
NEXUS-6853,1,2014-09-14T16:42:17.000+0000,
NEXUS-6852,1,2014-09-10T00:16:17.000+0000,
NEXUS-6850,1,2014-09-12T15:35:05.000+0000,
NEXUS-6849,1,2014-09-12T15:24:59.000+0000,
NEXUS-6848,1,2014-09-11T17:42:16.000+0000,
NEXUS-6836,1,2014-09-09T11:14:15.000+0000,
NEXUS-6829,1,2014-09-05T23:17:14.000+0000,
NEXUS-6828,1,2014-09-05T19:39:51.000+0000,
NEXUS-6827,1,2014-09-05T19:42:53.000+0000,
NEXUS-6825,1,2014-09-05T16:32:35.000+0000,
NEXUS-6822,1,2014-09-04T17:46:11.000+0000,
NEXUS-6819,1,2014-09-04T01:33:14.000+0000,
NEXUS-6814,1,2014-09-03T19:25:35.000+0000,
NEXUS-6809,1,2014-09-03T17:50:54.000+0000,
NEXUS-6808,1,2014-09-03T16:56:58.000+0000,
NEXUS-6807,1,2014-09-03T16:52:24.000+0000,
NEXUS-6805,1,2014-09-03T14:51:55.000+0000,
NEXUS-6799,1,2014-09-02T20:05:49.000+0000,
NEXUS-6797,1,2014-09-02T18:24:17.000+0000,
NEXUS-6789,1,2014-08-28T20:23:04.000+0000,
NEXUS-6774,1,2014-08-21T16:10:12.000+0000,
NEXUS-6773,1,2014-08-21T16:04:33.000+0000,
NEXUS-6771,1,2014-08-20T22:13:40.000+0000,
