key,rework_nr,created,
TISTUD-302,1,2012-04-25 17:46:37+00:00,
TISTUD-302,1,2012-12-10 22:40:45+00:00,
TISTUD-525,1,2012-03-08 08:31:26+00:00,
TISTUD-525,1,2012-04-03 20:23:47+00:00,
TISTUD-141,1,2011-08-09 18:22:56+00:00,
TISTUD-125,1,2011-03-18 02:04:59+00:00,
TISTUD-112,1,2011-06-08 09:56:22+00:00,
TISTUD-68,1,2011-08-09 18:21:26+00:00,
TISTUD-68,1,2013-06-19 21:01:51+00:00,
TISTUD-6681,1,2014-07-11 10:41:34+00:00,
TISTUD-6672,1,2014-07-07 10:31:12+00:00,
TISTUD-6645,1,2014-06-30 09:36:31+00:00,
TISTUD-6642,1,2014-06-18 19:16:57+00:00,
TISTUD-6637,1,2014-07-11 17:46:36+00:00,
TISTUD-6623,1,2014-06-12 17:36:48+00:00,
TISTUD-6618,1,2014-06-12 17:28:50+00:00,
TISTUD-6603,1,2014-06-18 11:36:48+00:00,
TISTUD-6599,1,2014-06-05 19:52:01+00:00,
TISTUD-6594,1,2014-06-06 17:52:43+00:00,
TISTUD-6517,1,2014-05-21 23:15:27+00:00,
TISTUD-6517,1,2014-05-27 22:46:34+00:00,
TISTUD-6498,1,2014-06-13 09:36:59+00:00,
TISTUD-6424,1,2014-05-15 20:47:25+00:00,
TISTUD-6421,1,2014-05-16 08:03:57+00:00,
TISTUD-6402,1,2014-05-12 06:36:47+00:00,
TISTUD-6358,1,2014-06-13 21:12:10+00:00,
TISTUD-6558,1,2014-05-19 07:07:14+00:00,
TISTUD-6343,1,2014-04-18 10:18:11+00:00,
TISTUD-6343,1,2014-04-23 10:46:14+00:00,
TISTUD-6343,1,2014-04-24 20:42:03+00:00,
TISTUD-6343,1,2014-05-22 09:02:54+00:00,
TISTUD-6315,1,2014-05-06 09:01:14+00:00,
TISTUD-6315,1,2014-05-16 09:39:19+00:00,
TISTUD-6303,1,2014-04-08 19:34:10+00:00,
TISTUD-6302,1,2014-05-15 23:22:55+00:00,
TISTUD-6258,1,2014-06-25 13:31:24+00:00,
TISTUD-6250,1,2014-03-19 18:43:21+00:00,
TISTUD-6220,1,2014-04-08 14:49:02+00:00,
TISTUD-6217,1,2014-03-10 17:42:31+00:00,
TISTUD-6350,1,2014-05-08 05:34:14+00:00,
TISTUD-6213,1,2014-04-14 19:02:09+00:00,
TISTUD-6201,1,2014-03-10 16:57:56+00:00,
TISTUD-6194,1,2014-05-08 06:37:04+00:00,
TISTUD-6198,1,2014-07-11 22:35:36+00:00,
TISTUD-6191,1,2014-02-25 18:46:43+00:00,
TISTUD-6167,1,2014-02-17 07:00:59+00:00,
TISTUD-6148,1,2014-05-08 06:12:12+00:00,
TISTUD-6094,1,2014-03-11 23:14:08+00:00,
TISTUD-6027,1,2014-02-14 07:14:41+00:00,
TISTUD-6027,1,2014-02-21 21:18:24+00:00,
TISTUD-6006,1,2014-01-14 03:56:02+00:00,
TISTUD-5999,1,2014-01-17 22:24:29+00:00,
TISTUD-5969,1,2014-01-06 06:13:44+00:00,
TISTUD-5960,1,2014-03-25 14:04:12+00:00,
TISTUD-5961,1,2014-01-04 00:11:30+00:00,
TISTUD-5942,1,2013-12-20 00:37:13+00:00,
TISTUD-5942,1,2013-12-20 00:37:50+00:00,
TISTUD-5942,1,2014-01-21 08:01:38+00:00,
TISTUD-5942,1,2014-01-21 08:04:39+00:00,
TISTUD-5936,1,2014-03-04 09:10:55+00:00,
TISTUD-5928,1,2013-12-18 18:33:27+00:00,
TISTUD-5897,1,2014-04-07 20:52:33+00:00,
TISTUD-5923,1,2014-03-13 13:35:36+00:00,
TISTUD-5872,1,2013-12-12 19:48:04+00:00,
TISTUD-5872,1,2013-12-13 17:40:29+00:00,
TISTUD-5866,1,2013-12-18 18:19:54+00:00,
TISTUD-5859,1,2014-03-06 18:06:09+00:00,
TISTUD-5847,1,2013-12-05 04:53:48+00:00,
TISTUD-5846,1,2013-12-05 00:48:18+00:00,
TISTUD-5845,1,2013-12-05 18:35:27+00:00,
TISTUD-5841,1,2013-12-05 04:56:11+00:00,
TISTUD-5827,1,2013-12-05 04:55:26+00:00,
TISTUD-5825,1,2013-12-03 18:49:00+00:00,
TISTUD-5823,1,2013-12-06 00:19:55+00:00,
TISTUD-5823,1,2014-01-21 18:35:12+00:00,
TISTUD-5822,1,2013-12-16 23:37:01+00:00,
TISTUD-5816,1,2013-12-02 21:16:03+00:00,
TISTUD-5807,1,2013-12-06 00:25:42+00:00,
TISTUD-5797,1,2013-11-26 17:55:12+00:00,
TISTUD-5797,1,2013-11-26 19:27:19+00:00,
TISTUD-5793,1,2013-11-26 01:46:44+00:00,
TISTUD-5793,1,2013-12-02 18:03:47+00:00,
TISTUD-5962,1,2013-12-29 18:53:28+00:00,
TISTUD-5790,1,2013-11-25 22:42:21+00:00,
TISTUD-5788,1,2013-11-26 00:08:57+00:00,
TISTUD-5788,1,2013-12-19 20:31:05+00:00,
TISTUD-5794,1,2013-11-25 19:03:21+00:00,
TISTUD-5794,1,2013-11-25 19:03:51+00:00,
TISTUD-5784,1,2013-12-12 22:14:26+00:00,
TISTUD-5781,1,2013-11-26 00:09:43+00:00,
TISTUD-5780,1,2013-11-21 19:01:23+00:00,
TISTUD-5780,1,2013-11-26 00:13:54+00:00,
TISTUD-5776,1,2013-11-20 22:31:35+00:00,
TISTUD-5775,1,2013-11-21 18:59:19+00:00,
TISTUD-5775,1,2013-11-26 00:12:21+00:00,
TISTUD-5775,1,2013-11-26 00:29:48+00:00,
TISTUD-5774,1,2013-11-26 00:12:40+00:00,
TISTUD-5770,1,2013-12-05 04:56:50+00:00,
TISTUD-5769,1,2013-12-03 18:48:35+00:00,
TISTUD-5768,1,2013-11-20 00:49:48+00:00,
TISTUD-5767,1,2013-11-20 01:44:06+00:00,
TISTUD-5767,1,2013-11-26 00:11:21+00:00,
TISTUD-5759,1,2013-11-22 14:44:34+00:00,
TISTUD-5754,1,2013-11-27 09:29:30+00:00,
TISTUD-5754,1,2013-12-12 09:19:17+00:00,
TISTUD-5754,1,2013-12-13 22:09:57+00:00,
TISTUD-5754,1,2014-05-06 11:05:18+00:00,
TISTUD-5752,1,2013-11-20 22:32:26+00:00,
TISTUD-5752,1,2013-11-20 22:32:55+00:00,
TISTUD-5747,1,2013-11-18 23:56:58+00:00,
TISTUD-5731,1,2013-12-07 07:45:43+00:00,
TISTUD-5715,1,2013-11-22 18:31:31+00:00,
TISTUD-5715,1,2013-11-25 21:30:49+00:00,
TISTUD-5706,1,2014-01-14 21:47:17+00:00,
TISTUD-5705,1,2013-11-14 06:04:49+00:00,
TISTUD-5705,1,2013-11-21 11:25:04+00:00,
TISTUD-5698,1,2013-11-14 01:59:59+00:00,
TISTUD-5687,1,2013-11-13 19:55:53+00:00,
TISTUD-5681,1,2013-11-11 11:15:13+00:00,
TISTUD-5672,1,2013-11-08 19:10:10+00:00,
TISTUD-5664,1,2013-11-12 06:28:58+00:00,
TISTUD-5659,1,2013-11-14 05:10:40+00:00,
TISTUD-5659,1,2013-11-27 23:45:01+00:00,
TISTUD-5636,1,2013-11-08 19:04:39+00:00,
TISTUD-5635,1,2013-11-06 03:31:46+00:00,
TISTUD-5634,1,2013-10-31 23:33:04+00:00,
TISTUD-5634,1,2014-01-03 22:02:42+00:00,
TISTUD-5632,1,2013-12-05 22:21:13+00:00,
TISTUD-5631,1,2014-01-21 07:59:38+00:00,
TISTUD-5611,1,2013-10-29 23:07:35+00:00,
TISTUD-5611,1,2013-11-20 09:40:27+00:00,
TISTUD-5594,1,2013-11-18 07:28:48+00:00,
TISTUD-5594,1,2013-11-26 22:18:13+00:00,
TISTUD-5594,1,2013-12-02 20:20:23+00:00,
TISTUD-5578,1,2013-10-31 23:35:39+00:00,
TISTUD-5577,1,2013-10-30 17:46:49+00:00,
TISTUD-5576,1,2013-10-28 20:25:10+00:00,
TISTUD-5575,1,2013-10-23 11:30:53+00:00,
TISTUD-5575,1,2013-10-25 11:29:49+00:00,
TISTUD-5575,1,2013-11-01 19:31:50+00:00,
TISTUD-5568,1,2013-10-23 23:56:05+00:00,
TISTUD-5567,1,2013-11-14 06:57:19+00:00,
TISTUD-5566,1,2013-11-14 17:54:07+00:00,
TISTUD-5565,1,2013-11-04 16:20:37+00:00,
TISTUD-5562,1,2013-10-29 21:02:21+00:00,
TISTUD-5561,1,2013-10-25 20:45:39+00:00,
TISTUD-5541,1,2013-10-25 22:39:27+00:00,
TISTUD-5531,1,2013-10-23 09:50:51+00:00,
TISTUD-5526,1,2013-10-16 17:21:32+00:00,
TISTUD-5514,1,2013-10-14 18:07:14+00:00,
TISTUD-5514,1,2013-10-31 18:57:30+00:00,
TISTUD-5504,1,2013-10-28 20:24:10+00:00,
TISTUD-5504,1,2013-11-11 19:02:22+00:00,
TISTUD-5504,1,2013-11-14 01:33:06+00:00,
TISTUD-5504,1,2013-12-02 18:48:09+00:00,
TISTUD-5504,1,2013-12-09 18:36:44+00:00,
