key,bugnr,fields.created,
TISTUD-1091,1,2012-01-26T17:18:24.000+0000,
TISTUD-1076,1,2012-01-26T10:29:14.000+0000,
TISTUD-1048,1,2012-01-19T16:40:28.000+0000,
TISTUD-1037,1,2012-01-17T15:03:55.000+0000,
TISTUD-1036,1,2012-01-17T11:13:56.000+0000,
TISTUD-1032,1,2012-01-16T16:02:06.000+0000,
TISTUD-1023,1,2012-01-16T09:00:58.000+0000,
TISTUD-1016,1,2012-01-11T17:12:21.000+0000,
TISTUD-1015,1,2012-01-11T16:26:45.000+0000,
TISTUD-1009,1,2012-01-11T11:26:20.000+0000,
TISTUD-1003,1,2012-01-09T17:20:30.000+0000,
TISTUD-929,1,2011-12-14T15:49:13.000+0000,
TISTUD-913,1,2011-12-13T12:39:13.000+0000,
TISTUD-886,1,2011-12-06T00:39:49.000+0000,
TISTUD-993,1,2011-11-18T10:51:32.000+0000,
TISTUD-835,1,2011-11-17T17:26:01.000+0000,
TISTUD-820,1,2011-11-16T12:16:22.000+0000,
TISTUD-791,1,2011-11-11T12:04:10.000+0000,
TISTUD-788,1,2011-11-11T11:01:02.000+0000,
TISTUD-761,1,2011-11-03T14:37:19.000+0000,
TISTUD-744,1,2011-10-26T11:42:11.000+0000,
TISTUD-990,1,2011-10-19T10:41:14.000+0000,
TISTUD-605,1,2011-08-31T15:05:03.000+0000,
TISTUD-589,1,2011-08-11T17:36:07.000+0000,
TISTUD-584,1,2011-08-11T11:22:56.000+0000,
TISTUD-582,1,2011-08-10T15:31:26.000+0000,
TISTUD-574,1,2011-08-10T00:00:30.000+0000,
TISTUD-564,1,2011-08-05T16:38:20.000+0000,
TISTUD-1166,1,2011-07-19T13:45:07.000+0000,
TISTUD-486,1,2011-07-05T13:54:08.000+0000,
TISTUD-483,1,2011-06-30T14:09:04.000+0000,
TISTUD-415,1,2011-05-17T03:25:11.000+0000,
TISTUD-383,1,2011-05-15T04:05:16.000+0000,
TISTUD-357,1,2011-05-04T18:31:33.000+0000,
TISTUD-355,1,2011-05-03T13:49:05.000+0000,
TISTUD-336,1,2011-04-26T13:12:13.000+0000,
TISTUD-525,1,2011-04-15T02:27:36.000+0000,
TISTUD-8023,1,2016-03-18T09:17:08.000+0000,
TISTUD-8022,1,2016-03-15T20:26:11.000+0000,
TISTUD-8020,1,2016-03-10T01:16:41.000+0000,
TISTUD-7991,1,2016-02-12T00:47:54.000+0000,
TISTUD-7987,1,2016-02-10T18:39:32.000+0000,
TISTUD-7982,1,2016-02-05T18:01:07.000+0000,
TISTUD-7974,1,2016-01-22T23:19:35.000+0000,
TISTUD-7971,1,2016-01-21T23:38:03.000+0000,
TISTUD-7961,1,2016-01-19T08:17:06.000+0000,
TISTUD-7957,1,2016-01-14T22:11:27.000+0000,
TISTUD-7956,1,2016-01-14T21:37:34.000+0000,
TISTUD-7952,1,2016-01-12T22:42:59.000+0000,
TISTUD-7942,1,2016-01-06T00:38:09.000+0000,
TISTUD-7932,1,2015-12-30T08:43:53.000+0000,
TISTUD-7916,1,2015-12-16T08:14:14.000+0000,
TISTUD-7911,1,2015-12-15T10:09:42.000+0000,
TISTUD-7902,1,2015-12-03T22:39:59.000+0000,
TISTUD-7900,1,2015-12-02T08:14:33.000+0000,
TISTUD-7899,1,2015-12-02T08:08:11.000+0000,
TISTUD-7897,1,2015-12-01T02:23:23.000+0000,
TISTUD-7883,1,2015-11-25T12:14:21.000+0000,
TISTUD-7880,1,2015-11-24T18:35:20.000+0000,
TISTUD-7879,1,2015-11-24T01:09:53.000+0000,
TISTUD-7871,1,2015-11-20T18:45:37.000+0000,
TISTUD-7869,1,2015-11-19T12:21:20.000+0000,
TISTUD-7867,1,2015-11-18T21:11:03.000+0000,
TISTUD-7822,1,2015-11-02T09:33:24.000+0000,
TISTUD-7804,1,2015-10-23T21:55:04.000+0000,
TISTUD-7853,1,2015-10-21T22:12:32.000+0000,
TISTUD-7796,1,2015-10-20T21:38:26.000+0000,
TISTUD-7799,1,2015-10-20T08:33:02.000+0000,
TISTUD-7791,1,2015-10-19T22:28:55.000+0000,
TISTUD-7784,1,2015-10-16T23:32:54.000+0000,
TISTUD-7783,1,2015-10-15T23:01:53.000+0000,
TISTUD-7781,1,2015-10-14T09:48:06.000+0000,
TISTUD-7779,1,2015-10-13T22:00:18.000+0000,
TISTUD-7769,1,2015-10-13T08:40:15.000+0000,
TISTUD-7759,1,2015-10-07T18:12:46.000+0000,
TISTUD-7758,1,2015-10-07T07:56:02.000+0000,
TISTUD-7747,1,2015-10-05T13:51:09.000+0000,
TISTUD-7743,1,2015-10-02T18:34:34.000+0000,
TISTUD-7741,1,2015-10-02T13:42:08.000+0000,
TISTUD-7740,1,2015-10-02T13:25:52.000+0000,
TISTUD-7732,1,2015-09-28T02:48:56.000+0000,
TISTUD-7731,1,2015-09-28T02:16:12.000+0000,
TISTUD-7726,1,2015-09-24T18:31:19.000+0000,
TISTUD-7725,1,2015-09-24T18:29:17.000+0000,
TISTUD-7720,1,2015-09-21T16:31:00.000+0000,
TISTUD-7719,1,2015-09-18T07:14:05.000+0000,
TISTUD-7715,1,2015-09-17T15:37:14.000+0000,
TISTUD-7713,1,2015-09-15T22:27:10.000+0000,
TISTUD-7712,1,2015-09-15T22:24:56.000+0000,
TISTUD-7708,1,2015-09-15T08:21:42.000+0000,
TISTUD-7706,1,2015-09-14T22:00:43.000+0000,
TISTUD-7762,1,2015-09-11T08:23:31.000+0000,
TISTUD-7699,1,2015-09-07T03:37:38.000+0000,
TISTUD-7698,1,2015-09-04T17:54:15.000+0000,
TISTUD-7691,1,2015-08-28T03:46:22.000+0000,
TISTUD-7710,1,2015-08-27T23:33:29.000+0000,
TISTUD-7689,1,2015-08-27T22:26:33.000+0000,
TISTUD-7684,1,2015-08-25T05:26:27.000+0000,
TISTUD-7683,1,2015-08-25T04:45:46.000+0000,
TISTUD-7677,1,2015-08-19T16:51:13.000+0000,
TISTUD-7673,1,2015-08-14T22:22:16.000+0000,
TISTUD-7659,1,2015-08-04T06:46:07.000+0000,
TISTUD-7653,1,2015-07-28T19:50:36.000+0000,
TISTUD-7652,1,2015-07-28T18:33:07.000+0000,
TISTUD-7780,1,2015-07-22T14:44:31.000+0000,
TISTUD-7641,1,2015-07-10T22:48:10.000+0000,
TISTUD-7642,1,2015-07-10T07:45:44.000+0000,
TISTUD-7639,1,2015-07-08T22:53:38.000+0000,
TISTUD-7637,1,2015-07-07T18:33:52.000+0000,
TISTUD-7630,1,2015-06-29T21:28:46.000+0000,
TISTUD-7624,1,2015-06-29T09:24:26.000+0000,
TISTUD-7622,1,2015-06-27T21:13:19.000+0000,
TISTUD-7619,1,2015-06-26T18:32:10.000+0000,
TISTUD-7621,1,2015-06-26T16:49:18.000+0000,
TISTUD-7616,1,2015-06-25T23:50:16.000+0000,
TISTUD-7612,1,2015-06-24T21:02:39.000+0000,
TISTUD-7611,1,2015-06-24T16:50:28.000+0000,
TISTUD-7608,1,2015-06-23T16:56:47.000+0000,
TISTUD-7607,1,2015-06-23T16:53:09.000+0000,
TISTUD-7606,1,2015-06-22T23:23:19.000+0000,
TISTUD-7605,1,2015-06-22T23:11:01.000+0000,
TISTUD-7604,1,2015-06-22T22:54:34.000+0000,
TISTUD-7602,1,2015-06-22T16:59:39.000+0000,
TISTUD-7597,1,2015-06-19T22:30:55.000+0000,
TISTUD-7595,1,2015-06-19T21:16:47.000+0000,
TISTUD-7593,1,2015-06-18T23:36:01.000+0000,
TISTUD-7591,1,2015-06-18T05:29:08.000+0000,
TISTUD-7570,1,2015-06-02T02:27:30.000+0000,
TISTUD-7562,1,2015-06-01T06:59:54.000+0000,
TISTUD-7552,1,2015-05-26T08:01:27.000+0000,
TISTUD-7548,1,2015-05-24T18:05:15.000+0000,
TISTUD-7547,1,2015-05-24T13:11:43.000+0000,
TISTUD-7538,1,2015-05-22T10:44:25.000+0000,
TISTUD-7531,1,2015-05-21T16:59:17.000+0000,
TISTUD-7529,1,2015-05-20T23:43:57.000+0000,
TISTUD-7523,1,2015-05-20T05:13:23.000+0000,
TISTUD-7522,1,2015-05-19T22:56:51.000+0000,
TISTUD-7518,1,2015-05-18T21:49:50.000+0000,
TISTUD-7517,1,2015-05-18T09:52:44.000+0000,
TISTUD-7515,1,2015-05-17T05:52:04.000+0000,
TISTUD-7514,1,2015-05-16T21:25:52.000+0000,
TISTUD-7512,1,2015-05-16T21:06:22.000+0000,
TISTUD-7511,1,2015-05-16T00:21:30.000+0000,
TISTUD-7510,1,2015-05-16T00:02:22.000+0000,
TISTUD-7508,1,2015-05-15T21:15:35.000+0000,
TISTUD-7498,1,2015-05-13T17:46:11.000+0000,
TISTUD-7495,1,2015-05-13T08:03:50.000+0000,
TISTUD-7488,1,2015-05-08T23:23:19.000+0000,
TISTUD-7486,1,2015-05-08T08:56:45.000+0000,
TISTUD-7485,1,2015-05-07T08:43:11.000+0000,
TISTUD-7484,1,2015-05-07T07:42:06.000+0000,
TISTUD-7482,1,2015-05-07T06:52:33.000+0000,
TISTUD-7479,1,2015-05-06T00:48:26.000+0000,
TISTUD-7477,1,2015-05-05T09:26:54.000+0000,
TISTUD-7476,1,2015-05-05T08:34:27.000+0000,
TISTUD-7475,1,2015-05-04T22:38:23.000+0000,
TISTUD-7474,1,2015-05-04T05:24:53.000+0000,
TISTUD-7473,1,2015-05-04T05:13:01.000+0000,
TISTUD-7467,1,2015-05-01T11:58:51.000+0000,
TISTUD-7463,1,2015-04-29T19:59:29.000+0000,
TISTUD-7462,1,2015-04-29T06:44:31.000+0000,
TISTUD-7461,1,2015-04-29T04:23:31.000+0000,
TISTUD-7459,1,2015-04-28T16:16:19.000+0000,
TISTUD-7457,1,2015-04-28T02:53:50.000+0000,
TISTUD-7456,1,2015-04-27T18:46:18.000+0000,
TISTUD-7453,1,2015-04-27T08:58:29.000+0000,
TISTUD-7446,1,2015-04-24T04:15:12.000+0000,
TISTUD-7440,1,2015-04-22T23:37:27.000+0000,
TISTUD-7437,1,2015-04-22T17:17:29.000+0000,
TISTUD-7432,1,2015-04-22T13:10:59.000+0000,
TISTUD-7431,1,2015-04-22T07:08:56.000+0000,
TISTUD-7447,1,2015-04-21T22:23:05.000+0000,
TISTUD-7428,1,2015-04-21T17:15:08.000+0000,
TISTUD-7415,1,2015-04-16T16:16:10.000+0000,
TISTUD-7408,1,2015-04-15T20:53:38.000+0000,
